id_baseReq,desc_frameFam,id_task,id_partL1,num_partCount,id_tparent,desc_projectState,id_req,id_frame,desc_status,num_stockInd,num_totLead,date_contractStart,date_issueFMI
FK1G,6/1A-C,0797,116E2600G022,1,367A7337G002,Complete,FK1G,61B,Pre-Active,0,107.1428571,11/4/2014,3/4/2015
FK1G,6/1A-C,0987,111T2084G0001,2,367A7362G002,Complete,FK1G,61B,Active,0,50.28571429,12/14/2016,1/26/2017
FK1G,6/1A-C,0987,111T2084G0001,2,367A7362G002,Complete,FK1G,61B,Active,0,50.28571429,12/14/2016,1/26/2017
FK1G,6/1A-C,1005,124T3944G0001,2,367A6890G006,Complete,FK1G,61B,Active,0,38.14285714,3/18/2016,1/23/2017
FK1G,6/1A-C,1005,124T3944G0001,2,367A6890G006,Complete,FK1G,61B,Active,0,38.14285714,3/18/2016,1/23/2017
FK1G,6/1A-C,1121,119T0270G0002,3,367A6890G006,Complete,FK1G,61B,Active,0,93.42857143,3/18/2016,1/23/2017
FK1G,6/1A-C,1121,119T0270G0002,3,367A6890G006,Complete,FK1G,61B,Active,0,93.42857143,3/18/2016,1/23/2017
FK1G,6/1A-C,1121,119T0270G0002,3,367A6890G006,Complete,FK1G,61B,Active,0,93.42857143,3/18/2016,1/23/2017
FK1G,6/1A-C,1301,143E4239G003,2,367A4496G004,Complete,FK1G,61B,Active,0,31.0,10/5/2014,12/4/2014
FK1G,6/1A-C,1301,143E4239G003,2,367A4496G004,Complete,FK1G,61B,Active,0,31.0,10/5/2014,12/4/2014
FK1G,6/1A-C,1912,124T8899G0001,2,367A6890G006,Complete,FK1G,61B,Active,0,65.57142857,3/18/2016,1/23/2017
FK1G,6/1A-C,1912,124T8899G0001,2,367A6890G006,Complete,FK1G,61B,Active,0,65.57142857,3/18/2016,1/23/2017
FK1G,6/1A-C,A179,357A1826G043,3,367A6890G006,Complete,FK1G,61B,Active,0,51.0,3/18/2016,1/23/2017
FK1G,6/1A-C,A179,357A1826G043,3,367A6890G006,Complete,FK1G,61B,Active,0,51.0,3/18/2016,1/23/2017
FK1G,6/1A-C,A179,357A1826G043,3,367A6890G006,Complete,FK1G,61B,Active,0,51.0,3/18/2016,1/23/2017
FK1G,6/1FA,0104,116T8393G0001,1,367A6414G006,Complete,FK1G,6FA.01,Active,0,73.14285714,8/21/2014,6/5/2015
FK1G,6/1FA,0106,116T8393G0001,1,367A6414G006,Complete,FK1G,6FA.01,Active,0,77.14285714,8/21/2014,6/5/2015
FK1G,6/1FA,0507,377A7014P029,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,77.85714286,4/25/2013,5/16/2014
FK1G,6/1FA,0513,129E8036G014,1,367A7348G001,Complete,FK1G,6FA.01,Pre-Active,0,110.0,4/25/2013,5/16/2014
FK1G,6/1FA,0603,109T9113G0001,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,39.0,4/25/2013,5/16/2014
FK1G,6/1FA,0608,109T9113G0001,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,81.0,4/25/2013,5/16/2014
FK1G,6/1FA,0611,109T9113G0001,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,37.42857143,4/25/2013,5/16/2014
FK1G,6/1FA,0613,109T9113G0001,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,36.0,4/25/2013,5/16/2014
FK1G,6/1FA,0623,109T9113G0001,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,38.14285714,4/25/2013,5/16/2014
FK1G,6/1FA,0639,109T9113G0001,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,33.54285714,4/25/2013,5/16/2014
FK1G,6/1FA,0641,109T9113G0001,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,32.0,4/25/2013,5/16/2014
FK1G,6/1FA,0701,119E3058G003,2,367A6414G006,Complete,FK1G,6FA.01,Pre-Active,0,107.1428571,8/21/2014,6/5/2015
FK1G,6/1FA,0701,119E3058G003,2,367A7348G001,Complete,FK1G,6FA.01,Pre-Active,0,107.1428571,4/25/2013,5/16/2014
FK1G,6/1FA,0702,109T9113G0001,1,367A7348G001,Complete,FK1G,6FA.01,Pre-Active,0,31.0,4/25/2013,5/16/2014
FK1G,6/1FA,0703,109T9113G0001,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,33.14285714,4/25/2013,5/16/2014
FK1G,6/1FA,0705,109T9113G0001,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,31.0,4/25/2013,5/16/2014
FK1G,6/1FA,0706,109T9113G0001,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,64.85714286,4/25/2013,5/16/2014
FK1G,6/1FA,0719,119E2799G002,2,367A6414G006,Complete,FK1G,6FA.01,Active,0,106.8,8/21/2014,6/5/2015
FK1G,6/1FA,0719,119E2799G002,2,367A7348G001,Complete,FK1G,6FA.01,Active,0,106.8,4/25/2013,5/16/2014
FK1G,6/1FA,0726,241C2820G004,3,367A7348G001,Complete,FK1G,6FA.01,Active,0,31.14285714,4/25/2013,5/16/2014
FK1G,6/1FA,0726,241C2820G004,3,367A6760G001,Complete,FK1G,6FA.03,Active,0,31.14285714,2/16/2015,8/11/2015
FK1G,6/1FA,0726,241C2820G004,3,367A6760G001,Complete,FK1G,6FA.03,Active,0,31.14285714,2/16/2015,8/11/2015
FK1G,6/1FA,0905,109T9113G0001,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,36.0,4/25/2013,5/16/2014
FK1G,6/1FA,0911,813L2181G071,2,367A7348G001,Complete,FK1G,6FA.01,Active,0,71.0,4/25/2013,5/16/2014
FK1G,6/1FA,0911,813L2181G071,2,367A7348G001,Complete,FK1G,6FA.01,Active,0,66.0,4/25/2013,5/16/2014
FK1G,6/1FA,0911,813L2181G074,2,367A6414G006,Complete,FK1G,6FA.01,Active,0,71.0,8/21/2014,6/5/2015
FK1G,6/1FA,0911,813L2181G074,2,367A6414G006,Complete,FK1G,6FA.01,Active,0,66.0,8/21/2014,6/5/2015
FK1G,6/1FA,0914,109T9113G0001,2,367A7348G001,Complete,FK1G,6FA.01,Active,0,26.0,4/25/2013,5/16/2014
FK1G,6/1FA,0914,109T9113G0001,2,367A7348G001,Complete,FK1G,6FA.01,Active,0,19.6,4/25/2013,5/16/2014
FK1G,6/1FA,0920,112T7307G0001,1,367A6414G006,Complete,FK1G,6FA.01,Active,0,43.14285714,8/21/2014,6/5/2015
FK1G,6/1FA,0929,109T9113G0001,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,46.2,4/25/2013,5/16/2014
FK1G,6/1FA,0976,109T1509G0001,1,367A7348G001,Complete,FK1G,6FA.01,Pre-Active,0,29.57142857,4/25/2013,5/16/2014
FK1G,6/1FA,1006,112T5362G0001,1,367A6414G006,Complete,FK1G,6FA.01,Active,0,30.28571429,8/21/2014,6/5/2015
FK1G,6/1FA,1082,115T5119G0001,1,367A6414G006,Complete,FK1G,6FA.01,Active,0,48.14285714,8/21/2014,6/5/2015
FK1G,6/1FA,1213,146E2580G002,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,141.0,4/25/2013,5/16/2014
FK1G,6/1FA,1261,110T5364G001,3,367A6414G006,Complete,FK1G,6FA.01,Active,0,70.57142857,8/21/2014,6/5/2015
FK1G,6/1FA,1261,110T5364G001,3,367A6414G006,Complete,FK1G,6FA.01,Active,0,70.57142857,8/21/2014,6/5/2015
FK1G,6/1FA,1261,110T5364G001,3,367A6760G001,Complete,FK1G,6FA.03,Active,0,70.57142857,2/16/2015,8/11/2015
FK1G,6/1FA,1507,357B3716G004,1,367A6414G006,Complete,FK1G,6FA.01,Active,0,100.0,8/21/2014,6/5/2015
FK1G,6/1FA,1605,116T6101G0001,1,367A6414G006,Complete,FK1G,6FA.01,Active,0,47.94285714,8/21/2014,6/5/2015
FK1G,6/1FA,A004,109T4424P001,1,367A7348G001,Complete,FK1G,6FA.01,Active,0,39.57142857,4/25/2013,5/16/2014
FK1G,6/1FA,A006,224B9190G001,1,367A7348G001,Complete,FK1G,6FA.01,Pre-Active,0,28.85714286,4/25/2013,5/16/2014
FK1G,6/1FA,A014,116T7702G0001,1,367A6760G001,Complete,FK1G,6FA.03,Active,0,108.1428571,2/16/2015,8/11/2015
FK1G,6/1FA,A062,117T5437P001,1,367A6760G001,Complete,FK1G,6FA.03,Active,0,46.0,2/16/2015,8/11/2015
FK1G,6/1FA,A108,115T6139G0001,1,367A6414G006,Complete,FK1G,6FA.01,Active,0,23.14285714,8/21/2014,6/5/2015
FK1G,6/1FA,A108,116T7682G0001,1,367A6760G001,Complete,FK1G,6FA.03,Active,0,108.1428571,2/16/2015,8/11/2015
FK1G,6/1FA,A179,813L2181G071,3,367A7348G001,Complete,FK1G,6FA.01,Active,0,56.0,4/25/2013,5/16/2014
FK1G,6/1FA,A179,813L2181G071,3,367A7348G001,Complete,FK1G,6FA.01,Active,0,56.0,4/25/2013,5/16/2014
FK1G,6/1FA,A179,813L2181G071,3,367A7348G001,Complete,FK1G,6FA.01,Active,0,48.14285714,4/25/2013,5/16/2014
FK1G,6/1FA,A209,158T7016G0001,1,367A6414G006,Complete,FK1G,6FA.01,Active,0,55.94285714,8/21/2014,6/5/2015
FK1G,7/1A-H,0726,101T0928G001,6,367A5812G014,Complete,FK1G,71EA,Active,0,31.14285714,7/31/2016,11/17/2016
FK1G,7/1A-H,0726,101T0928G001,6,367A5812G014,Complete,FK1G,71EA,Active,0,31.14285714,7/31/2016,11/17/2016
FK1G,7/1A-H,0726,101T0928G001,6,367A5812G013,Complete,FK1G,71EA,Active,0,31.14285714,5/23/2016,9/29/2016
FK1G,7/1A-H,0726,101T0928G001,6,367A5812G013,Complete,FK1G,71EA,Active,0,31.14285714,5/23/2016,9/29/2016
FK1G,7/1A-H,0726,101T0928G001,6,367A5812G013,Complete,FK1G,71EA,Active,0,31.14285714,5/23/2016,9/29/2016
FK1G,7/1A-H,0726,101T0928G001,6,367A5812G013,Complete,FK1G,71EA,Active,0,31.14285714,5/23/2016,9/29/2016
FK1G,7/1A-H,1261,110T5364G002,6,367A5812G014,Complete,FK1G,71EA,Active,0,70.57142857,7/31/2016,11/17/2016
FK1G,7/1A-H,1261,110T5364G002,6,367A5812G014,Complete,FK1G,71EA,Active,0,70.57142857,7/31/2016,11/17/2016
FK1G,7/1A-H,1261,110T5364G002,6,367A5812G013,Complete,FK1G,71EA,Active,0,70.57142857,5/23/2016,9/29/2016
FK1G,7/1A-H,1261,110T5364G002,6,367A5812G013,Complete,FK1G,71EA,Active,0,70.57142857,5/23/2016,9/29/2016
FK1G,7/1A-H,1261,110T5364G002,6,367A5812G013,Complete,FK1G,71EA,Active,0,70.57142857,5/23/2016,9/29/2016
FK1G,7/1A-H,1261,110T5364G002,6,367A5812G013,Complete,FK1G,71EA,Active,0,70.57142857,5/23/2016,9/29/2016
FK1G,7/1A-H,A014,113T1527G0001,2,367A6720G008,Complete,FK1G,71EA,Active,0,51.0,4/15/2014,8/5/2014
FK1G,7/1A-H,A014,113T1527G0001,2,367A6720G008,Complete,FK1G,71EA,Active,0,51.0,4/15/2014,8/5/2014
FK1G,7/1A-H,A108,193D3970G024,3,367A5812G013,Complete,FK1G,71EA,Active,0,47.94285714,5/23/2016,9/29/2016
FK1G,7/1A-H,A108,193D3970G024,3,367A5812G013,Complete,FK1G,71EA,Active,0,47.94285714,5/23/2016,9/29/2016
FK1G,7/1A-H,A108,193D3970G024,3,367A5812G013,Complete,FK1G,71EA,Active,0,47.94285714,5/23/2016,9/29/2016
FK1G,7/1FA,0104,101T3568G001,4,367A6843G005,Complete,FK1G,7FA.03,Active,0,59.57142857,11/12/2013,3/19/2014
FK1G,7/1FA,0104,101T3568G001,4,367A6843G005,Complete,FK1G,7FA.03,Active,0,59.57142857,11/12/2013,3/19/2014
FK1G,7/1FA,0104,101T3568G001,4,367A6843G005,Complete,FK1G,7FA.04,Active,0,59.57142857,11/12/2013,3/19/2014
FK1G,7/1FA,0104,101T3568G001,4,367A6843G005,Complete,FK1G,7FA.04,Active,0,59.57142857,11/12/2013,3/19/2014
FK1G,7/1FA,0106,124T1625G0001,1,367A6499G026,Complete,FK1G,7FA.04,Active,0,79.14285714,4/27/2016,12/14/2016
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0507,372A4840P015,17,367A6897G004,Complete,FK1G,7FA.01,Active,0,77.0,5/10/2016,1/16/2017
FK1G,7/1FA,0513,115T6696G0025,3,367A6055G024,Complete,FK1G,7FA.04,Active,0,138.5,7/28/2015,3/31/2016
FK1G,7/1FA,0513,115T6696G0025,3,367A6055G024,Complete,FK1G,7FA.04,Active,0,138.5,7/28/2015,3/31/2016
FK1G,7/1FA,0513,115T6696G0025,3,367A6055G024,Complete,FK1G,7FA.04,Active,0,138.5,7/28/2015,3/31/2016
FK1G,7/1FA,0572,109T4375G0001,4,367A6055G022,Complete,FK1G,7FA.04,Pre-Active,0,107.1428571,4/2/2015,4/4/2016
FK1G,7/1FA,0572,109T4375G0001,4,367A6055G024,Complete,FK1G,7FA.04,Pre-Active,0,107.1428571,7/28/2015,3/31/2016
FK1G,7/1FA,0572,109T4375G0001,4,367A6055G024,Complete,FK1G,7FA.04,Pre-Active,0,107.1428571,7/28/2015,3/31/2016
FK1G,7/1FA,0572,109T4375G0001,4,367A6055G024,Complete,FK1G,7FA.04,Pre-Active,0,107.1428571,7/28/2015,3/31/2016
FK1G,7/1FA,0702,119T4240G0002,3,367A6055G024,Complete,FK1G,7FA.04,Active,0,150.5,7/28/2015,3/31/2016
FK1G,7/1FA,0702,119T4240G0002,3,367A6055G024,Complete,FK1G,7FA.04,Active,0,150.5,7/28/2015,3/31/2016
FK1G,7/1FA,0702,119T4240G0002,3,367A6055G024,Complete,FK1G,7FA.04,Active,0,150.5,7/28/2015,3/31/2016
FK1G,7/1FA,0722,115T6696G0022,7,367A6499G026,Complete,FK1G,7FA.04,Active,0,154.83333330000002,4/27/2016,12/14/2016
FK1G,7/1FA,0722,115T6696G0022,7,367A6499G026,Complete,FK1G,7FA.04,Active,0,154.83333330000002,4/27/2016,12/14/2016
FK1G,7/1FA,0722,115T6696G0022,7,367A6499G026,Complete,FK1G,7FA.04,Active,0,154.83333330000002,4/27/2016,12/14/2016
FK1G,7/1FA,0722,115T6696G0022,7,367A6499G026,Complete,FK1G,7FA.04,Active,0,154.83333330000002,4/27/2016,12/14/2016
FK1G,7/1FA,0722,115T6696G0022,7,367A6499G026,Complete,FK1G,7FA.04,Active,0,154.83333330000002,4/27/2016,12/14/2016
FK1G,7/1FA,0722,115T6696G0022,7,367A6499G026,Complete,FK1G,7FA.04,Active,0,154.83333330000002,4/27/2016,12/14/2016
FK1G,7/1FA,0722,115T6696G0022,7,367A6499G026,Complete,FK1G,7FA.04,Active,0,154.83333330000002,4/27/2016,12/14/2016
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A6897G004,Complete,FK1G,7FA.01,Active,0,52.57142857,5/10/2016,1/16/2017
FK1G,7/1FA,0726,241C2882G014,49,367A7017G010,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,8/15/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G010,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,8/15/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G010,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,8/15/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G010,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,8/15/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G010,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,8/15/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G010,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,8/15/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G010,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,8/15/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G010,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,8/15/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G010,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,8/15/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G010,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,8/15/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G010,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,8/15/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G010,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,8/15/2016
FK1G,7/1FA,0726,241C2882G014,49,367A5524G007,Complete,FK1G,7FA.03,Active,0,52.57142857,11/4/2014,5/2/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G011,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,10/18/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G011,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,10/18/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G011,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,10/18/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G011,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,10/18/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G011,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,10/18/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G011,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,10/18/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G011,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,10/18/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G011,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,10/18/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G011,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,10/18/2016
FK1G,7/1FA,0726,241C2882G014,49,367A7017G011,Complete,FK1G,7FA.03,Active,0,52.57142857,2/19/2016,10/18/2016
FK1G,7/1FA,0726,241C2882G014,49,367A6744G010,Complete,FK1G,7FA.03,Active,0,52.57142857,12/18/2014,4/27/2015
FK1G,7/1FA,0726,241C2882G014,49,367A6744G010,Complete,FK1G,7FA.03,Active,0,52.57142857,12/18/2014,4/27/2015
FK1G,7/1FA,0726,241C2882G014,49,367A6348G017,Complete,FK1G,7FA.03,Active,0,52.57142857,2/23/2016,9/22/2016
FK1G,7/1FA,0726,241C2882G014,49,367A6348G017,Complete,FK1G,7FA.03,Active,0,52.57142857,2/23/2016,9/22/2016
FK1G,7/1FA,0726,241C2882G014,49,367A6348G017,Complete,FK1G,7FA.03,Active,0,52.57142857,2/23/2016,9/22/2016
FK1G,7/1FA,0726,241C2882G014,49,367A6348G017,Complete,FK1G,7FA.03,Active,0,52.57142857,2/23/2016,9/22/2016
FK1G,7/1FA,0726,241C2882G014,49,367A6348G017,Complete,FK1G,7FA.03,Active,0,52.57142857,2/23/2016,9/22/2016
FK1G,7/1FA,0726,241C2882G014,49,367A6348G017,Complete,FK1G,7FA.03,Active,0,52.57142857,2/23/2016,9/22/2016
FK1G,7/1FA,0799,146E1405G002,14,367A7017G011,Complete,FK1G,7FA.03,Active,0,123.125,2/19/2016,10/18/2016
FK1G,7/1FA,0799,146E1405G002,14,367A7017G011,Complete,FK1G,7FA.03,Active,0,123.125,2/19/2016,10/18/2016
FK1G,7/1FA,0799,146E1405G002,14,367A7017G011,Complete,FK1G,7FA.03,Active,0,123.125,2/19/2016,10/18/2016
FK1G,7/1FA,0799,146E1405G002,14,367A7017G011,Complete,FK1G,7FA.03,Active,0,123.125,2/19/2016,10/18/2016
FK1G,7/1FA,0799,146E1405G002,14,367A6348G017,Complete,FK1G,7FA.03,Active,0,123.125,2/23/2016,9/22/2016
FK1G,7/1FA,0799,146E1405G002,14,367A6348G017,Complete,FK1G,7FA.03,Active,0,123.125,2/23/2016,9/22/2016
FK1G,7/1FA,0799,146E1405G002,14,367A6348G017,Complete,FK1G,7FA.03,Active,0,123.125,2/23/2016,9/22/2016
FK1G,7/1FA,0799,146E1405G002,14,367A6348G017,Complete,FK1G,7FA.03,Active,0,123.125,2/23/2016,9/22/2016
FK1G,7/1FA,0799,146E1405G002,14,367A6348G017,Complete,FK1G,7FA.03,Active,0,123.125,2/23/2016,9/22/2016
FK1G,7/1FA,0799,146E1405G002,14,367A6348G017,Complete,FK1G,7FA.03,Active,0,123.125,2/23/2016,9/22/2016
FK1G,7/1FA,0799,146E1405G002,14,367A6055G022,Complete,FK1G,7FA.04,Active,0,123.125,4/2/2015,4/4/2016
FK1G,7/1FA,0799,146E1405G002,14,367A6055G024,Complete,FK1G,7FA.04,Active,0,123.125,7/28/2015,3/31/2016
FK1G,7/1FA,0799,146E1405G002,14,367A6055G024,Complete,FK1G,7FA.04,Active,0,123.125,7/28/2015,3/31/2016
FK1G,7/1FA,0799,146E1405G002,14,367A6055G024,Complete,FK1G,7FA.04,Active,0,123.125,7/28/2015,3/31/2016
FK1G,7/1FA,0909,123T4999G0001,4,367A6499G026,Complete,FK1G,7FA.04,Active,0,66.0,4/27/2016,12/14/2016
FK1G,7/1FA,0909,123T4999G0001,4,367A6499G026,Complete,FK1G,7FA.04,Active,0,66.0,4/27/2016,12/14/2016
FK1G,7/1FA,0909,123T4999G0001,4,367A6499G026,Complete,FK1G,7FA.04,Active,0,66.0,4/27/2016,12/14/2016
FK1G,7/1FA,0909,123T4999G0001,4,367A6499G026,Complete,FK1G,7FA.04,Active,0,66.0,4/27/2016,12/14/2016
FK1G,7/1FA,0953,110T8827G0001,2,367A6843G005,Complete,FK1G,7FA.03,Active,0,68.14285714,11/12/2013,3/19/2014
FK1G,7/1FA,0953,110T8827G0001,2,367A6843G005,Complete,FK1G,7FA.04,Active,0,68.14285714,11/12/2013,3/19/2014
FK1G,7/1FA,1008,125T0589G0001,2,367A5815G009,Complete,FK1G,7FA.03,Active,0,36.0,1/11/2017,4/6/2017
FK1G,7/1FA,1008,125T0589G0001,2,367A5815G009,Complete,FK1G,7FA.03,Active,0,36.0,1/11/2017,4/6/2017
FK1G,7/1FA,1022,111L4970G001,2,367A5524G007,Complete,FK1G,7FA.03,Active,0,103.9428571,11/4/2014,5/2/2016
FK1G,7/1FA,1022,111L4970G001,2,367A5524G007,Complete,FK1G,7FA.03,Active,0,103.9428571,11/4/2014,5/2/2016
FK1G,7/1FA,1087,102T9909G0001,1,367A6055G022,Complete,FK1G,7FA.04,Active,0,96.71428571,4/2/2015,4/4/2016
FK1G,7/1FA,1105,100T4144G002,1,367A5524G007,Complete,FK1G,7FA.03,Active,0,27.42857143,11/4/2014,5/2/2016
FK1G,7/1FA,1121,119T0270G0003,22,367A7017G010,Complete,FK1G,7FA.03,Pre-Active,0,110.0,2/19/2016,8/15/2016
FK1G,7/1FA,1121,119T0270G0003,22,367A7017G010,Complete,FK1G,7FA.03,Pre-Active,0,110.0,2/19/2016,8/15/2016
FK1G,7/1FA,1121,119T0270G0003,22,367A7017G010,Complete,FK1G,7FA.03,Pre-Active,0,110.0,2/19/2016,8/15/2016
